date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2024-02-04 02:43:00,2302.0,-0.0613,-0.3441,-0.2828,-0.3441,-0.2828,-0.0613,23.0769,0.2955,-0.6429,-0.001
2024-02-04 02:44:00,2302.8,-0.0131,-0.2993,-0.2861,-0.2993,-0.2861,-0.0131,41.1765,0.8341,-0.6333,-0.0009
2024-02-04 02:45:00,2302.9,0.0267,-0.2527,-0.2794,-0.2527,-0.2794,0.0267,53.5714,1.4277,-0.3524,-0.0007
2024-02-04 02:46:00,2302.3,0.0145,-0.2613,-0.2758,-0.2613,-0.2758,0.0145,48.3871,0.8747,-0.081,-0.0005
2024-02-04 02:47:00,2302.5,0.0214,-0.249,-0.2705,-0.249,-0.2705,0.0214,51.5152,0.9503,-0.0238,-0.0004
2024-02-04 02:48:00,2302.9,0.0526,-0.2047,-0.2573,-0.2047,-0.2573,0.0526,58.3333,1.1311,-0.1714,-0.0003
2024-02-04 02:49:00,2303.28,0.096,-0.1373,-0.2333,-0.1373,-0.2333,0.096,60.3175,1.0483,-0.1476,-0.0001
2024-02-04 02:50:00,2303.32,0.1228,-0.0798,-0.2026,-0.0798,-0.2026,0.1228,58.5635,0.9593,-0.3419,0.0001
2024-02-04 02:51:00,2302.82,0.1031,-0.0737,-0.1768,-0.0737,-0.1768,0.1031,51.4563,0.7943,-0.1381,0.0002
2024-02-04 02:52:00,2302.35,0.057,-0.1055,-0.1626,-0.1055,-0.1626,0.057,48.2916,0.7208,-0.1105,0.0003
2024-02-04 02:53:00,2302.2,0.017,-0.1413,-0.1583,-0.1413,-0.1583,0.017,46.696,0.6699,-0.5938,0.0002
2024-02-04 02:54:00,2302.5,0.0117,-0.1437,-0.1554,-0.1437,-0.1554,0.0117,52.1552,0.8022,0.2157,0.0002
2024-02-04 02:55:00,2302.7,0.0219,-0.128,-0.1499,-0.128,-0.1499,0.0219,52.1552,0.7808,0.311,0.0002
2024-02-04 02:56:00,2302.8,0.0349,-0.1063,-0.1412,-0.1063,-0.1412,0.0349,53.1646,0.8079,-0.3081,0.0002
2024-02-04 02:57:00,2302.7,0.0361,-0.0961,-0.1322,-0.0961,-0.1322,0.0361,58.0645,0.9395,-0.1224,0.0001
