date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2024-01-04 02:44:00,2224.69,-0.1826,1.3841,1.5667,1.3841,1.5667,-0.1826,57.7236,0.9478,-1.2362,0.0002
2024-01-04 02:45:00,2225.0,-0.1505,1.3787,1.5291,1.3787,1.5291,-0.1505,53.5714,0.7612,-1.8019,0.0007
2024-01-04 02:46:00,2225.98,-0.0738,1.4368,1.5107,1.4368,1.5107,-0.0738,53.4884,0.7575,-0.1029,0.001
2024-01-04 02:47:00,2228.9,0.1506,1.699,1.5483,1.699,1.5483,0.1506,87.3405,2.2786,-0.3829,0.0013
2024-01-04 02:48:00,2230.2,0.3523,1.9887,1.6364,1.9887,1.6364,0.3523,87.8072,1.0092,-1.0424,0.0023
2024-01-04 02:49:00,2227.7,0.2858,1.9936,1.7078,1.9936,1.7078,0.2858,74.32,0.7365,-0.9881,0.0032
2024-01-04 02:50:00,2227.4,0.1943,1.9508,1.7564,1.9508,1.7564,0.1943,68.1488,0.5525,-0.8924,0.0037
2024-01-04 02:51:00,2227.7,0.13,1.9189,1.7889,1.9189,1.7889,0.13,70.2338,0.6,-0.221,0.0039
2024-01-04 02:52:00,2229.3,0.1687,1.9997,1.8311,1.9997,1.8311,0.1687,76.3799,0.7296,-0.2548,0.004
2024-01-04 02:53:00,2229.47,0.1782,2.0538,1.8756,2.0538,1.8756,0.1782,75.9901,0.7204,-0.2976,0.0044
2024-01-04 02:54:00,2229.17,0.1386,2.0489,1.9103,2.0489,1.9103,0.1386,73.4491,0.6182,-0.611,0.0046
2024-01-04 02:55:00,2228.98,0.077,2.0065,1.9295,2.0065,1.9295,0.077,70.123,0.4889,-0.6762,0.0047
2024-01-04 02:56:00,2229.6,0.0563,1.9999,1.9436,1.9999,1.9436,0.0563,71.1864,0.5157,-0.019,0.0046
2024-01-04 02:57:00,2231.3,0.1311,2.1075,1.9764,2.1075,1.9764,0.1311,74.4361,0.6104,2.521,0.0045
2024-01-04 02:58:00,2232.37,0.2214,2.2532,2.0317,2.2532,2.0317,0.2214,76.9285,0.683,3.4448,0.0046
2024-01-04 02:59:00,2233.4,0.3136,2.4238,2.1101,2.4238,2.1101,0.3136,78.0374,0.7153,0.5081,0.0047
2024-01-04 03:00:00,2232.8,0.2975,2.482,2.1845,2.482,2.1845,0.2975,73.3562,0.5789,-0.2967,0.0048
2024-01-04 03:01:00,2233.68,0.308,2.5695,2.2615,2.5695,2.2615,0.308,69.0287,0.0448,-0.4552,0.0049
2024-01-04 03:02:00,2233.0,0.2344,2.5545,2.3201,2.5545,2.3201,0.2344,61.7253,-0.3268,0.66,0.005
2024-01-04 03:03:00,2232.74,0.1383,2.4929,2.3547,2.4929,2.3547,0.1383,75.9794,0.8738,0.4205,0.0047
2024-01-04 03:04:00,2230.7,-0.0809,2.2535,2.3344,2.2535,2.3344,-0.0809,64.4231,0.1654,-0.2671,0.0046
2024-01-04 03:05:00,2232.6,-0.1141,2.1919,2.3059,2.1919,2.3059,-0.1141,68.7883,0.433,-0.7381,0.0041
2024-01-04 03:06:00,2231.7,-0.2073,2.0468,2.2541,2.0468,2.2541,-0.2073,59.7245,-0.1227,-0.4948,0.004
2024-01-04 03:07:00,2233.0,-0.1925,2.0135,2.206,2.0135,2.206,-0.1925,63.1032,0.1845,0.8862,0.0036
2024-01-04 03:08:00,2236.4,0.0238,2.2357,2.2119,2.2357,2.2119,0.0238,71.8165,0.6603,1.6219,0.0034
2024-01-04 03:09:00,2238.5,0.2719,2.5518,2.2799,2.5518,2.2799,0.2719,75.7576,0.8755,2.2948,0.0037
2024-01-04 03:10:00,2238.43,0.3879,2.7648,2.3769,2.7648,2.3769,0.3879,74.6235,0.8136,1.2995,0.0043
2024-01-04 03:11:00,2240.9,0.5763,3.0972,2.5209,3.0972,2.5209,0.5763,75.6684,0.8706,1.6686,0.0046
2024-01-04 03:12:00,2238.31,0.4759,3.1158,2.6399,3.1158,2.6399,0.4759,64.6884,0.2711,0.3457,0.0053
2024-01-04 03:13:00,2239.0,0.4079,3.1498,2.7419,3.1498,2.7419,0.4079,64.0845,0.2381,-0.4195,0.0054
2024-01-04 03:14:00,2237.5,0.2232,3.021,2.7977,3.021,2.7977,0.2232,61.309,0.0975,-2.9214,0.0055
2024-01-04 03:15:00,2238.5,0.1341,2.9653,2.8312,2.9653,2.8312,0.1341,61.5311,0.1111,-1.4038,0.0054
