date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2023-12-13 07:37:00,41112.28,-11.642,25.0653,36.7073,25.0653,36.7073,-11.642,36.0618,-1.5995,55.9924,0.0021
2023-12-13 07:38:00,41130.0,-11.4932,22.3408,33.834,22.3408,33.834,-11.4932,42.4422,0.2205,34.4424,0.0009
2023-12-13 07:39:00,41133.87,-10.8589,20.2604,31.1193,20.2604,31.1193,-10.8589,36.7976,0.0254,55.7262,0.0001
2023-12-13 07:40:00,41146.0,-9.4017,19.3672,28.7689,19.3672,28.7689,-9.4017,37.6031,0.0533,28.7819,-0.0005
2023-12-13 07:41:00,41133.93,-9.0281,17.4838,26.5119,17.4838,26.5119,-9.0281,34.7491,-0.0454,8.5824,-0.0011
2023-12-13 07:42:00,41110.14,-10.0805,13.9112,23.9917,13.9112,23.9917,-10.0805,33.9312,-0.0274,-8.3776,-0.0015
2023-12-13 07:43:00,41131.81,-9.0475,12.6823,21.7299,12.6823,21.7299,-9.0475,33.9017,-0.001,-17.6114,-0.0019
2023-12-13 07:44:00,41131.08,-8.1705,11.5167,19.6872,11.5167,19.6872,-8.1705,38.704,0.1564,-14.9357,-0.002
2023-12-13 07:45:00,41121.49,-7.984,9.7073,17.6912,9.7073,17.6912,-7.984,39.9264,0.1962,-7.3205,-0.0019
2023-12-13 07:46:00,41131.13,-6.9946,8.948,15.9426,8.948,15.9426,-6.9946,47.2051,0.4332,-2.4581,-0.0019
2023-12-13 07:47:00,41109.42,-7.5387,6.5192,14.0579,6.5192,14.0579,-7.5387,43.4369,0.3105,-33.7295,-0.0016
2023-12-13 07:48:00,41104.47,-7.9285,4.1472,12.0758,4.1472,12.0758,-7.9285,40.9934,0.2309,-12.0629,-0.0015
2023-12-13 07:49:00,41094.67,-8.4928,1.4598,9.9526,1.4598,9.9526,-8.4928,36.8946,0.0975,-3.9276,-0.0014
2023-12-13 07:50:00,41098.5,-8.2475,-0.3568,7.8907,-0.3568,7.8907,-8.2475,37.1774,0.127,12.0276,-0.0014
