date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2024-03-04 00:52:00,63335.0,-136.004,-126.1804,9.8236,-126.1804,9.8236,-136.004,41.3366,0.2869,268.2895,-0.0162
2024-03-04 00:53:00,63129.0,-122.0769,-142.7725,-20.6956,-142.7725,-20.6956,-122.0769,38.9373,0.2498,343.1781,-0.0187
2024-03-04 00:54:00,63170.0,-104.143,-150.8744,-46.7314,-150.8744,-46.7314,-104.143,40.4062,0.3073,554.2733,-0.0219
2024-03-04 00:55:00,63301.0,-78.6569,-145.0525,-66.3956,-145.0525,-66.3956,-78.6569,40.6221,0.3111,476.4638,-0.0241
2024-03-04 00:56:00,63466.0,-47.4241,-125.6758,-78.2516,-125.6758,-78.2516,-47.4241,42.8759,0.3535,84.2814,-0.0257
2024-03-04 00:57:00,63496.78,-22.6843,-106.607,-83.9227,-106.607,-83.9227,-22.6843,42.5653,0.348,225.4638,-0.0253
2024-03-04 00:58:00,63408.0,-10.8893,-97.5343,-86.645,-97.5343,-86.645,-10.8893,38.9658,0.2846,-250.3829,-0.0235
2024-03-04 00:59:00,63344.0,-6.22,-94.42,-88.2,-94.42,-88.2,-6.22,39.4403,0.3582,-140.1924,-0.0228
2024-03-04 01:00:00,63491.0,7.218,-79.1775,-86.3955,-79.1775,-86.3955,7.218,46.5321,0.8736,-1173.0971,-0.0206
2024-03-04 01:01:00,63523.12,18.0998,-63.7708,-81.8706,-63.7708,-81.8706,18.0998,45.0914,0.8206,-648.3352,-0.0167
2024-03-04 01:02:00,63669.0,34.0275,-39.3361,-73.3637,-39.3361,-73.3637,34.0275,54.7573,1.3467,-186.96,-0.0107
2024-03-04 01:03:00,63710.0,45.5124,-16.4732,-61.9856,-16.4732,-61.9856,45.5124,54.1296,0.9804,-375.96,-0.0047
2024-03-04 01:04:00,63641.0,46.4867,-3.8773,-50.3639,-3.8773,-50.3639,46.4867,79.6833,1.7802,-319.3176,-0.0007
2024-03-04 01:05:00,63401.0,29.8034,-13.1097,-42.9131,-13.1097,-42.9131,29.8034,63.7973,0.6544,-166.889,0.0059
2024-03-04 01:06:00,63427.0,19.8347,-18.1197,-37.9544,-18.1197,-37.9544,19.8347,53.2223,0.3506,39.4919,0.0085
2024-03-04 01:07:00,63384.0,10.1487,-25.2685,-35.4172,-25.2685,-35.4172,10.1487,60.0826,0.519,105.129,0.009
2024-03-04 01:08:00,63383.0,3.8047,-30.6613,-34.466,-30.6613,-34.466,3.8047,58.697,0.4846,33.2905,0.0089
2024-03-04 01:09:00,63317.51,-4.2362,-39.7613,-35.5251,-39.7613,-35.5251,-4.2362,50.7122,0.2885,-7.7095,0.0083
2024-03-04 01:10:00,63274.26,-11.4903,-49.8879,-38.3977,-49.8879,-38.3977,-11.4903,40.7577,0.044,141.79,0.0068
2024-03-04 01:11:00,63365.0,-9.2937,-50.0148,-40.7211,-50.0148,-40.7211,-9.2937,43.995,0.1235,182.469,0.0045
2024-03-04 01:12:00,63401.99,-4.698,-46.5936,-41.8956,-46.5936,-41.8956,-4.698,49.7126,0.2639,281.9681,0.0023
2024-03-04 01:13:00,63458.0,2.3852,-38.914,-41.2993,-38.914,-41.2993,2.3852,55.4941,0.3989,298.6829,0.0007
2024-03-04 01:14:00,63426.0,5.0342,-35.0066,-40.0407,-35.0066,-40.0407,5.0342,46.4769,0.1469,223.8257,-0.0004
2024-03-04 01:15:00,63477.0,10.0503,-27.4778,-37.5282,-27.4778,-37.5282,10.0503,47.5504,0.1745,-30.3171,-0.002
2024-03-04 01:16:00,63520.0,15.7538,-17.8359,-33.5897,-17.8359,-33.5897,15.7538,41.1149,0.0092,-18.9362,-0.0026
2024-03-04 01:17:00,63585.0,22.9571,-4.8933,-27.8504,-4.8933,-27.8504,22.9571,42.7535,0.0513,-72.3648,-0.0025
2024-03-04 01:18:00,63521.0,22.4382,0.1973,-22.2409,0.1973,-22.2409,22.4382,43.0028,0.0577,-79.0314,-0.002
2024-03-04 01:19:00,63446.0,16.3531,-1.7995,-18.1526,-1.7995,-18.1526,16.3531,53.2492,0.5422,-145.6748,-0.0016
2024-03-04 01:20:00,63530.0,17.208,3.3574,-13.8506,3.3574,-13.8506,17.208,56.8623,0.8334,-190.7343,-0.0009
2024-03-04 01:21:00,63644.0,24.2433,16.4535,-7.7898,16.4535,-7.7898,24.2433,65.8251,1.2972,-108.8514,0.0003
2024-03-04 01:22:00,63623.0,26.1128,24.8513,-1.2616,24.8513,-1.2616,26.1128,64.2606,0.9376,-79.1471,0.0023
2024-03-04 01:23:00,63594.0,24.0765,28.8341,4.7576,28.8341,4.7576,24.0765,67.1735,1.0538,-27.8933,0.0036
2024-03-04 01:24:00,63540.0,18.0486,27.3183,9.2697,27.3183,9.2697,18.0486,66.2883,0.9665,-56.3219,0.0047
2024-03-04 01:25:00,63525.0,12.2824,24.6227,12.3403,24.6227,12.3403,12.2824,60.8108,0.7558,2.7733,0.0053
2024-03-04 01:26:00,63625.0,14.2937,30.2075,15.9138,30.2075,15.9138,14.2937,63.8859,0.8738,51.2971,0.0054
2024-03-04 01:27:00,63696.0,19.191,39.9026,20.7115,39.9026,20.7115,19.191,64.5477,0.8992,105.6305,0.0057
2024-03-04 01:28:00,63690.0,20.6828,46.5651,25.8822,46.5651,25.8822,20.6828,66.6667,0.9806,28.821,0.006
2024-03-04 01:29:00,63777.0,25.8498,58.1945,32.3447,58.1945,32.3447,25.8498,68.1159,1.0362,-60.7505,0.0061
2024-03-04 01:30:00,63839.83,31.448,71.6547,40.2067,71.6547,40.2067,31.448,68.8617,1.0276,4.4876,0.0066
2024-03-04 01:31:00,63784.46,29.4082,76.967,47.5587,76.967,47.5587,29.4082,61.8981,0.7333,93.6152,0.0074
2024-03-04 01:32:00,63688.0,19.9986,72.557,52.5584,72.557,52.5584,19.9986,59.5904,0.6415,48.32,0.0074
2024-03-04 01:33:00,63645.0,9.8292,64.8449,55.0157,64.8449,55.0157,9.8292,61.8642,0.5518,3.939,0.0067
2024-03-04 01:34:00,63758.0,9.6498,67.0779,57.4281,67.0779,57.4281,9.6498,63.1388,0.5231,-61.6329,0.0062
2024-03-04 01:35:00,63781.0,9.9757,69.8978,59.9221,69.8978,59.9221,9.9757,58.8198,-0.0831,-90.9186,0.0062
2024-03-04 01:36:00,63772.0,8.5364,70.5925,62.0562,70.5925,62.0562,8.5364,59.7429,0.0919,-7.8233,0.0061
2024-03-04 01:37:00,63795.38,8.113,72.1975,64.0844,72.1975,64.0844,8.113,63.2654,0.4427,49.129,0.0061
2024-03-04 01:38:00,63698.49,0.6549,64.903,64.2481,64.903,64.2481,0.6549,59.8818,0.1058,30.0157,0.006
2024-03-04 01:39:00,63754.54,-1.0628,62.9196,63.9824,62.9196,63.9824,-1.0628,63.6148,0.4775,111.6114,0.0053
2024-03-04 01:40:00,63769.0,-1.7443,61.8021,63.5464,61.8021,63.5464,-1.7443,59.5057,0.0683,163.3205,0.005
2024-03-04 01:41:00,63687.0,-7.8923,53.6809,61.5733,53.6809,61.5733,-7.8923,49.4144,-0.9366,92.5695,0.0044
2024-03-04 01:42:00,63708.0,-10.5533,48.3817,58.935,48.3817,58.935,-10.5533,51.1488,0.0892,-11.3667,0.003
2024-03-04 01:43:00,63765.0,-8.5676,48.2255,56.7931,48.2255,56.7931,-8.5676,49.2037,-0.0108,-57.4143,0.0022
