date,close,macd_histogram,macd_macd,macd_signal
2024-02-01 03:23:00,42009.0,-7.8666,-19.7763,-11.9096
2024-02-01 03:24:00,42000.11,-7.5242,-21.3148,-13.7907
2024-02-01 03:25:00,42007.0,-6.3496,-21.7277,-15.3781
2024-02-01 03:26:00,41946.0,-9.0333,-26.6697,-17.6364
2024-02-01 03:27:00,41948.0,-9.9534,-30.0781,-20.1247
2024-02-01 03:28:00,41993.0,-6.9531,-28.8161,-21.863
2024-02-01 03:29:00,41978.37,-5.4423,-28.6659,-23.2236
2024-02-01 03:30:00,41986.88,-3.4553,-27.5428,-24.0874
2024-02-01 03:31:00,41979.0,-2.3121,-26.9775,-24.6654
2024-02-01 03:32:00,41946.0,-3.3554,-28.8597,-25.5043
2024-02-01 03:33:00,41966.62,-2.285,-28.3606,-26.0756
2024-02-01 03:34:00,41946.0,-2.5725,-29.2912,-26.7187
2024-02-01 03:35:00,41964.0,-1.2256,-28.2507,-27.0251
2024-02-01 03:36:00,41956.05,-0.578,-27.7476,-27.1696
2024-02-01 03:37:00,41936.0,-1.1737,-28.6368,-27.463
2024-02-01 03:38:00,41948.0,-0.4694,-28.0497,-27.5804
2024-02-01 03:39:00,41950.72,0.4217,-27.0532,-27.4749
2024-02-01 03:40:00,41998.41,4.2521,-22.1598,-26.4119
2024-02-01 03:41:00,42041.0,9.3888,-14.6759,-24.0647
2024-02-01 03:42:00,42079.0,14.7607,-5.6139,-20.3746
2024-02-01 03:43:00,42054.0,15.9442,-0.4443,-16.3885
2024-02-01 03:44:00,42051.56,15.8438,3.4163,-12.4276
2024-02-01 03:45:00,42064.0,15.8576,7.3944,-8.4632
2024-02-01 03:46:00,42052.22,14.3603,9.4872,-4.8731
2024-02-01 03:47:00,42080.0,14.4863,13.2349,-1.2515
2024-02-01 03:48:00,42063.56,12.7682,14.7087,1.9406
2024-02-01 03:49:00,42051.67,10.2455,14.7474,4.5019
2024-02-01 03:50:00,42036.01,7.0868,13.3604,6.2736
2024-02-01 03:51:00,42016.0,3.4013,10.5252,7.1239
2024-02-01 03:52:00,42018.26,0.9922,8.3642,7.372
2024-02-01 03:53:00,42006.82,-1.367,5.6632,7.0302
2024-02-01 03:54:00,42043.0,-0.5292,6.3687,6.8979
2024-02-01 03:55:00,42011.96,-2.0202,4.3727,6.3929
2024-02-01 03:56:00,41991.0,-4.2447,1.0871,5.3317
2024-02-01 03:57:00,41979.23,-6.2162,-2.4385,3.7777
2024-02-01 03:58:00,42002.65,-5.6658,-3.3046,2.3612
2024-02-01 03:59:00,42011.9,-4.4551,-3.2076,1.2475
2024-02-01 04:00:00,41971.0,-6.0842,-6.3578,-0.2736
2024-02-01 04:01:00,41939.12,-8.8184,-11.2965,-2.4782
2024-02-01 04:02:00,41955.0,-9.0338,-13.7704,-4.7366
2024-02-01 04:03:00,41959.96,-8.3355,-15.156,-6.8205
2024-02-01 04:04:00,41956.62,-7.6119,-16.3354,-8.7235
2024-02-01 04:05:00,41967.28,-5.9995,-16.2228,-10.2233
2024-02-01 04:06:00,41970.0,-4.4075,-15.7328,-11.3252
2024-02-01 04:07:00,41991.0,-1.7353,-13.4943,-11.7591
2024-02-01 04:08:00,41984.89,-0.2521,-12.0742,-11.8221
2024-02-01 04:09:00,41956.0,-1.0452,-13.1286,-12.0834
2024-02-01 04:10:00,41989.26,0.7453,-11.1518,-11.8971
2024-02-01 04:11:00,41959.08,0.0108,-11.8835,-11.8944
2024-02-01 04:12:00,41964.76,0.0209,-11.8682,-11.8891
2024-02-01 04:13:00,41958.0,-0.2969,-12.2603,-11.9634
2024-02-01 04:14:00,41964.76,0.0599,-11.8885,-11.9484
2024-02-01 04:15:00,41982.0,1.4896,-10.0864,-11.576
2024-02-01 04:16:00,42006.0,3.9447,-6.6451,-10.5898
2024-02-01 04:17:00,42008.83,5.5539,-3.6474,-9.2013
2024-02-01 04:18:00,42014.89,6.742,-0.7738,-7.5158
2024-02-01 04:19:00,41991.0,5.6772,-0.4193,-6.0965
2024-02-01 04:20:00,42001.0,5.4059,0.6609,-4.745
2024-02-01 04:21:00,41972.44,3.1731,-0.7786,-3.9517
2024-02-01 04:22:00,41960.68,0.8929,-2.8357,-3.7285
2024-02-01 04:23:00,41987.8,1.1816,-2.2516,-3.4331
2024-02-01 04:24:00,41970.0,0.1959,-3.1883,-3.3842
2024-02-01 04:25:00,41987.76,0.7321,-2.469,-3.2011
2024-02-01 04:26:00,41951.59,-1.2493,-4.7628,-3.5135
2024-02-01 04:27:00,41942.0,-3.0057,-7.2706,-4.2649
2024-02-01 04:28:00,41973.52,-1.8986,-6.6381,-4.7395
2024-02-01 04:29:00,42006.0,1.0109,-3.476,-4.4868
2024-02-01 04:30:00,42002.22,2.5811,-1.2604,-3.8415
2024-02-01 04:31:00,41991.0,2.749,-0.4053,-3.1543
2024-02-01 04:32:00,41971.91,1.5206,-1.2535,-2.7741
2024-02-01 04:33:00,41938.02,-1.4665,-4.6073,-3.1407
2024-02-01 04:34:00,41899.0,-5.7234,-10.2951,-4.5716
2024-02-01 04:35:00,41908.45,-7.4468,-13.8801,-6.4333
2024-02-01 04:36:00,41879.24,-9.9421,-18.8609,-8.9188
2024-02-01 04:37:00,41981.0,-4.4095,-14.4307,-10.0212
2024-02-01 04:38:00,42011.49,1.3265,-8.363,-9.6896
2024-02-01 04:39:00,42030.12,6.1295,-2.0277,-8.1572
2024-02-01 04:40:00,42032.0,9.0129,3.109,-5.904
2024-02-01 04:41:00,42005.0,8.6785,4.9441,-3.7344
2024-02-01 04:42:00,41997.0,7.5374,5.6874,-1.85
2024-02-01 04:43:00,42018.0,7.7841,7.8802,0.096
2024-02-01 04:44:00,42006.0,6.764,8.5511,1.787
2024-02-01 04:45:00,42046.0,8.3065,12.1701,3.8637
2024-02-01 04:46:00,42069.0,10.2704,16.7017,6.4313
2024-02-01 04:47:00,42071.08,11.0371,20.2276,9.1905
2024-02-01 04:48:00,42080.14,11.4334,23.4823,12.0489
2024-02-01 04:49:00,42047.0,8.8577,23.121,14.2633
2024-02-01 04:50:00,42073.0,8.3082,24.6486,16.3404
2024-02-01 04:51:00,42061.02,6.6147,24.6088,17.994
2024-02-01 04:52:00,42058.0,4.8498,24.0563,19.2065
2024-02-01 04:53:00,42086.62,5.1407,25.6323,20.4917
2024-02-01 04:54:00,42069.24,3.7575,25.1886,21.431
2024-02-01 04:55:00,42048.0,1.1428,22.8595,21.7167
2024-02-01 04:56:00,42054.15,-0.3615,21.2648,21.6263
2024-02-01 04:57:00,42024.0,-3.4067,17.368,20.7747
2024-02-01 04:58:00,42015.49,-5.8693,13.4381,19.3073
2024-02-01 04:59:00,42020.64,-6.9524,10.6168,17.5692
2024-02-01 05:00:00,42025.36,-7.1258,8.6619,15.7878
2024-02-01 05:01:00,42035.29,-6.3712,7.8238,14.195
